CONDITION,OUTCOME,Year,Geography,GeoType,GeoName,GeoID,Region,District,Total,TotalRate,AARate,Age0_14,Age0_14Rate,Age15_24,Age15_24Rate,Age25_44,Age25_44Rate,Age45_64,Age45_64Rate,Age65Plus,Age65PlusRate,Total_Male,Total_MaleRate,AA_TotalMaleRate,Age0_14_Male,Age0_14_MaleRate,Age15_24_Male,Age15_24_MaleRate,Age25_44_Male,Age25_44_MaleRate,Age45_64_Male,Age45_64_MaleRate,Age65Plus_Male,Age65Plus_MaleRate,Total_Female,Total_FemaleRate,AA_TotalFemaleRate,Age0_14_Female,Age0_14_FemaleRate,Age15_24_Female,Age15_24_FemaleRate,Age25_44_Female,Age25_44_FemaleRate,Age45_64_Female,Age45_64_FemaleRate,Age45Plus_Female,Age45Plus_FemaleRate,Age65Plus_Female,Age65Plus_FemaleRate,White_Total,White_TotalRate,White_Age0_14,White_Age0_14Rate,White_Age15_24,White_Age15_24Rate,White_Age25_44,White_Age25_44Rate,White_Age45_64,White_Age45_64Rate,White_Age65Plus,White_Age65PlusRate,White_Total_Male,White_Total_MaleRate,White_Age0_14_Male,White_Age0_14_MaleRate,White_Age15_24_Male,White_Age15_24_MaleRate,White_Age25_44_Male,White_Age25_44_MaleRate,White_Age45_64_Male,White_Age45_64_MaleRate,White_Age65Plus_Male,White_Age65Plus_MaleRate,White_Total_Female,White_Total_FemaleRate,White_Age0_14_Female,White_Age0_14_FemaleRate,White_Age15_24_Female,White_Age15_24_FemaleRate,White_Age25_44_Female,White_Age25_44_FemaleRate,White_Age45_64_Female,White_Age45_64_FemaleRate,White_Age45Plus_Female,White_Age45Plus_FemaleRate,White_Age65Plus_Female,White_Age65Plus_FemaleRate,Black_Total,Black_TotalRate,Black_Age0_14,Black_Age0_14Rate,Black_Age15_24,Black_Age15_24Rate,Black_Age25_44,Black_Age25_44Rate,Black_Age45_64,Black_Age45_64Rate,Black_Age65Plus,Black_Age65PlusRate,Black_Total_Male,Black_Total_MaleRate,Black_Age0_14_Male,Black_Age0_14_MaleRate,Black_Age15_24_Male,Black_Age15_24_MaleRate,Black_Age25_44_Male,Black_Age25_44_MaleRate,Black_Age45_64_Male,Black_Age45_64_MaleRate,Black_Age65Plus_Male,Black_Age65Plus_MaleRate,Black_Total_Female,Black_Total_FemaleRate,Black_Age0_14_Female,Black_Age0_14_FemaleRate,Black_Age15_24_Female,Black_Age15_24_FemaleRate,Black_Age25_44_Female,Black_Age25_44_FemaleRate,Black_Age45_64_Female,Black_Age45_64_FemaleRate,Black_Age45Plus_Female,Black_Age45Plus_FemaleRate,Black_Age65Plus_Female,Black_Age65Plus_FemaleRate,Hispanic_Total,Hispanic_TotalRate,Hispanic_Age0_14,Hispanic_Age0_14Rate,Hispanic_Age15_24,Hispanic_Age15_24Rate,Hispanic_Age25_44,Hispanic_Age25_44Rate,Hispanic_Age45_64,Hispanic_Age45_64Rate,Hispanic_Age65Plus,Hispanic_Age65PlusRate,Hispanic_Total_Male,Hispanic_Total_MaleRate,Hispanic_Age0_14_Male,Hispanic_Age0_14_MaleRate,Hispanic_Age15_24_Male,Hispanic_Age15_24_MaleRate,Hispanic_Age25_44_Male,Hispanic_Age25_44_MaleRate,Hispanic_Age45_64_Male,Hispanic_Age45_64_MaleRate,Hispanic_Age65Plus_Male,Hispanic_Age65Plus_MaleRate,Hispanic_Total_Female,Hispanic_Total_FemaleRate,Hispanic_Age0_14_Female,Hispanic_Age0_14_FemaleRate,Hispanic_Age15_24_Female,Hispanic_Age15_24_FemaleRate,Hispanic_Age25_44_Female,Hispanic_Age25_44_FemaleRate,Hispanic_Age45_64_Female,Hispanic_Age45_64_FemaleRate,Hispanic_Age45Plus_Female,Hispanic_Age45Plus_FemaleRate,Hispanic_Age65Plus_Female,Hispanic_Age65Plus_FemaleRate,API_Total,API_TotalRate,API_Age0_14,API_Age0_14Rate,API_Age15_24,API_Age15_24Rate,API_Age25_44,API_Age25_44Rate,API_Age45_64,API_Age45_64Rate,API_Age65Plus,API_Age65PlusRate,API_Total_Male,API_Total_MaleRate,API_Age0_14_Male,API_Age0_14_MaleRate,API_Age15_24_Male,API_Age15_24_MaleRate,API_Age25_44_Male,API_Age25_44_MaleRate,API_Age45_64_Male,API_Age45_64_MaleRate,API_Age65Plus_Male,API_Age65Plus_MaleRate,API_Total_Female,API_Total_FemaleRate,API_Age0_14_Female,API_Age0_14_FemaleRate,API_Age15_24_Female,API_Age15_24_FemaleRate,API_Age25_44_Female,API_Age25_44_FemaleRate,API_Age45_64_Female,API_Age45_64_FemaleRate,API_Age45Plus_Female,API_Age45Plus_FemaleRate,API_Age65Plus_Female,API_Age65Plus_FemaleRate,AIAN_Total,AIAN_TotalRate,AIAN_Age0_14,AIAN_Age0_14Rate,AIAN_Age15_24,AIAN_Age15_24Rate,AIAN_Age25_44,AIAN_Age25_44Rate,AIAN_Age45_64,AIAN_Age45_64Rate,AIAN_Age65Plus,AIAN_Age65PlusRate,AIAN_Total_Male,AIAN_Total_MaleRate,AIAN_Age0_14_Male,AIAN_Age0_14_MaleRate,AIAN_Age15_24_Male,AIAN_Age15_24_MaleRate,AIAN_Age25_44_Male,AIAN_Age25_44_MaleRate,AIAN_Age45_64_Male,AIAN_Age45_64_MaleRate,AIAN_Age65Plus_Male,AIAN_Age65Plus_MaleRate,AIAN_Total_Female,AIAN_Total_FemaleRate,AIAN_Age0_14_Female,AIAN_Age0_14_FemaleRate,AIAN_Age15_24_Female,AIAN_Age15_24_FemaleRate,AIAN_Age25_44_Female,AIAN_Age25_44_FemaleRate,AIAN_Age45_64_Female,AIAN_Age45_64_FemaleRate,AIAN_Age45Plus_Female,AIAN_Age45Plus_FemaleRate,AIAN_Age65Plus_Female,AIAN_Age65Plus_FemaleRate,Other_notAIAN_Total,Other_notAIAN_TotalRate,Other_notAIAN_Age0_14,Other_notAIAN_Age0_14Rate,Other_notAIAN_Age15_24,Other_notAIAN_Age15_24Rate,Other_notAIAN_Age25_44,Other_notAIAN_Age25_44Rate,Other_notAIAN_Age45_64,Other_notAIAN_Age45_64Rate,Other_notAIAN_Age65Plus,Other_notAIAN_Age65PlusRate,Other_notAIAN_Total_Male,Other_notAIAN_Total_MaleRate,Other_notAIAN_Age0_14_Male,Other_notAIAN_Age0_14_MaleRate,Other_notAIAN_Age15_24_Male,Other_notAIAN_Age15_24_MaleRate,Other_notAIAN_Age25_44_Male,Other_notAIAN_Age25_44_MaleRate,Other_notAIAN_Age45_64_Male,Other_notAIAN_Age45_64_MaleRate,Other_notAIAN_Age65Plus_Male,Other_notAIAN_Age65Plus_MaleRate,Other_notAIAN_Total_Female,Other_notAIAN_Total_FemaleRate,Other_notAIAN_Age0_14_Female,Other_notAIAN_Age0_14_FemaleRate,Other_notAIAN_Age15_24_Female,Other_notAIAN_Age15_24_FemaleRate,Other_notAIAN_Age25_44_Female,Other_notAIAN_Age25_44_FemaleRate,Other_notAIAN_Age45_64_Female,Other_notAIAN_Age45_64_FemaleRate,Other_notAIAN_Age45Plus_Female,Other_notAIAN_Age45Plus_FemaleRate,Other_notAIAN_Age65Plus_Female,Other_notAIAN_Age65Plus_FemaleRate
Lung Cancer,Hospitalization,2011,Lemon Grove,SRA,LEMON GROVE,32,EAST,Supervisorial District 2,10,33.43,36.15,,,,,,,,,6,186.11,6,41.8,52.83,,,,,,,,,5,334.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Mountain Empire,SRA,MOUNTAIN EMPIRE,62,EAST,Supervisorial District 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Santee,SRA,SANTEE,35,EAST,Supervisorial District 2,18,34.78,32.8,,,,,,,8,56.54,10,165.32,5,19.62,19.96,,,,,,,,,,,13,48.95,42.31,,,,,,,6,83.84,13,117.68,7,194.54,13,35.25,,,,,,,6,46.46,8,156.59,5,26.12,,,,,,,,,,,8,43.97,,,,,,,,,8,94.12,5,166.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Spring Valley,SRA,SPRING VALLEY,31,EAST,Supervisorial District 2,33,39.99,38.49,,,,,,,15,68.16,17,180.19,16,41.08,42.15,,,,,,,8,80.29,7,180.98,16,38.95,34.94,,,,,,,6,57.07,16,97.08,10,179.59,21,55.71,,,,,,,10,76.93,12,170.44,10,53.84,,,,,,,5,75.16,5,182.23,11,57.56,,,,,,,5,78.69,11,109.72,6,161.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,North Central Region,Region,NORTH CENTRAL,2,NORTH CENTRAL,NA,164,27.18,28.08,,,,,,,36,25.36,123,172.55,83,27.21,31.87,,,,,,,13,18.49,66,212.9,81,27.14,25.67,,,,,,,23,32.1,80,71.47,57,141.49,113,31.18,,,,,,,25,25.43,85,152.91,56,30.11,,,,,,,8,15.98,45,183.63,57,32.32,,,,,,,17,35.23,57,71.85,40,128.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11.84,,,,,,,,,9,179.03,6,13.02,,,,,,,,,5,253.04,5,10.67,,,,,,,,,,,,,23,21.91,,,,,,,,,19,220.32,12,23.93,,,,,,,,,11,306.83,11,20.06,,,,,,,,,11,63.68,8,158.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Coastal,SRA,COASTAL,11,NORTH CENTRAL,Supervisorial District 4,20,26.13,22.48,,,,,,,,,18,158.55,10,25.22,22.55,,,,,,,,,9,184.42,10,27.1,23.58,,,,,,,,,10,73.2,9,138.13,17,28.75,,,,,,,,,14,143.67,9,27.8,,,,,,,,,8,169.9,8,29.8,,,,,,,,,8,71.97,7,122.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Del Mar-Mira Mesa,SRA,DEL MAR-MIRA MESA,13,NORTH CENTRAL,Supervisorial District 3,31,19.75,25.5,,,,,,,9,21.14,21,149.84,21,25.7,38.75,,,,,,,6,29.37,13,209.24,11,13.64,15.03,,,,,,,,,11,35.46,8,100.54,13,16.87,,,,,,,,,9,110.14,10,23.73,,,,,,,,,6,152.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,27.72,,,,,,,,,10,218.56,8,30.79,,,,,,,,,6,282.11,7,24.86,,,,,,,,,7,65.6,5,172.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Elliott-Navajo,SRA,ELLIOTT-NAVAJO,17,NORTH CENTRAL,Supervisorial District 3,25,28.43,24.66,,,,,,,6,25.79,19,141.16,12,27.48,26.47,,,,,,,,,12,202.19,13,29.33,24.16,,,,,,,5,46.26,12,64.85,7,94.13,22,37.37,,,,,,,5,30.21,17,152.76,11,38.91,,,,,,,,,11,230.39,11,35.9,,,,,,,5,58.51,11,72.08,6,91.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Kearny Mesa,SRA,KEARNY MESA,10,NORTH CENTRAL,Supervisorial District 4,62,40.82,39.5,,,,,,,18,51.52,43,221.2,28,36.6,40.22,,,,,,,7,39.33,20,245.56,34,45,40.03,,,,,,,11,63.54,34,117.32,23,203.79,45,53.47,,,,,,,15,62.47,29,205.58,19,45.94,,,,,,,6,49.71,12,207.68,26,61.11,,,,,,,9,75.83,26,129.21,17,204.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,17.3,,,,,,,,,6,285.88,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28.82,,,,,,,,,5,209.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Miramar,SRA,MIRAMAR,16,NORTH CENTRAL,Supervisorial District 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Peninsula,SRA,PENINSULA,2,NORTH CENTRAL,Supervisorial District 4,7,10.85,12.65,,,,,,,,,7,93.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11.59,,,,,,,,,6,84.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,University,SRA,UNIVERSITY,12,NORTH CENTRAL,Supervisorial District 3,18,27.62,29.12,,,,,,,,,15,191.33,8,25.22,26.97,,,,,,,,,7,210.09,10,29.94,31.65,,,,,,,,,10,97.39,8,177.32,12,35.72,,,,,,,,,11,166.06,,,,,,,,,,,,,9,51.51,,,,,,,,,9,116.6,8,199.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,North Coastal Region,Region,NORTH COASTAL,1,NORTH COASTAL,NA,123,23.48,23.77,,,,,,,31,23.66,90,142.03,52,19.53,22.18,,,,,,,14,21.95,38,137.45,71,27.55,25.22,,,,,,,17,25.29,69,67.03,52,145.58,93,29.96,,,,,,,19,20.51,74,144.97,38,23.88,,,,,,,9,19.73,29,128.5,55,36.36,,,,,,,10,21.27,55,72.86,45,158.03,7,43.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.11,,,,,,,,,,,,,,,,,,,,,,,5,6.88,,,,,,,,,,,,,9,27.55,,,,,,,,,6,151.55,,,,,,,,,,,,,5,27.73,,,,,,,,,5,64.62,5,202.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Carlsbad,SRA,CARLSBAD,41,NORTH COASTAL,Supervisorial District 5,31,27.05,24.29,,,,,,,7,21.81,24,151.42,18,32.37,31.23,,,,,,,5,31.52,13,191.51,13,21.95,18.8,,,,,,,,,13,49.02,11,119.9,28,33.67,,,,,,,5,19.98,22,167.95,16,39.74,,,,,,,,,12,203.42,12,27.78,,,,,,,,,12,55.43,10,139.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Oceanside,SRA,OCEANSIDE,42,NORTH COASTAL,Supervisorial District 5,42,26.06,24.96,,,,,,,11,28.4,31,150.8,13,16.23,17.24,,,,,,,5,25.7,8,92.39,29,35.62,30.73,,,,,,,6,30.95,29,90.7,23,193.67,26,34.23,,,,,,,6,26.34,20,135.07,7,18.84,,,,,,,,,,,19,49.45,,,,,,,,,19,95.21,16,187.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,57.2,,,,,,,,,6,364.64,,,,,,,,,,,,,5,71.65,,,,,,,,,5,152.95,5,449.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Pendleton,SRA,PENDLETON,43,NORTH COASTAL,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,San Dieguito,SRA,SAN DIEGUITO,40,NORTH COASTAL,Supervisorial District 3,19,20.28,18.56,,,,,,,,,16,114.53,10,22.06,21.02,,,,,,,,,9,147.12,9,18.55,16.05,,,,,,,,,9,39.17,7,88.75,17,22.93,,,,,,,,,14,111.9,8,21.71,,,,,,,,,7,126.21,9,24.11,,,,,,,,,9,46.02,7,100.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Vista,SRA,VISTA,52,NORTH COASTAL,Supervisorial District 5,27,26.41,29.49,,,,,,,9,38.56,16,152.26,10,19.21,24.83,,,,,,,,,7,155.23,17,33.7,34.64,,,,,,,6,53.84,15,85.84,9,149.98,19,41.26,,,,,,,5,31.81,14,175.31,6,27.38,,,,,,,,,5,148.05,12,55.14,,,,,,,,,12,105.89,9,196.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,North Inland Region,Region,NORTH INLAND,6,NORTH INLAND,NA,116,20.29,19.24,,,,,,,37,24.16,79,109.73,65,23.07,24.45,,,,,,,19,25.46,46,144.5,51,17.58,15.52,,,,,,,18,22.93,51,42.98,33,82.17,90,28.9,,,,,,,28,27.3,62,109.26,47,30.64,,,,,,,12,23.78,35,138.13,43,27.21,,,,,,,16,30.7,43,51.48,27,85.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6.04,,,,,,,,,7,96.33,8,9.67,,,,,,,,,6,191.63,,,,,,,,,,,,,,,10,15.64,,,,,,,,,7,111.93,6,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Anza-Borrego Springs,SRA,ANZA-BORREGO SPRINGS,63,NORTH INLAND,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Escondido,SRA,ESCONDIDO,50,NORTH INLAND,Supervisorial District 3,37,22.58,24.26,,,,,,,11,27.49,26,138.64,23,28.67,34.3,,,,,,,6,30.64,17,212.23,14,16.6,16.73,,,,,,,5,24.44,14,44.32,9,82.35,28,37.3,,,,,,,9,35.86,19,133.47,18,49.48,,,,,,,5,40,13,213.61,10,25.58,,,,,,,,,10,47.56,6,71.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6.77,,,,,,,,,5,165.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Fallbrook,SRA,FALLBROOK,55,NORTH INLAND,Supervisorial District 5,9,19.52,15.79,,,,,,,,,6,82.1,5,19.47,17.34,,,,,,,,,,,5,19.57,14.19,,,,,,,,,5,43.27,,,7,27.67,,,,,,,,,5,69.52,,,,,,,,,,,,,5,34.17,,,,,,,,,5,56.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,North San Diego,SRA,NORTH SAN DIEGO,14,NORTH INLAND,Supervisorial District 3,19,18.08,17.75,,,,,,,5,15.98,15,110.87,10,19.52,21.12,,,,,,,,,8,131.8,9,16.72,15.46,,,,,,,,,9,40.25,7,95.08,14,21.48,,,,,,,,,11,107.09,6,19.58,,,,,,,,,5,108.14,7,23.32,,,,,,,,,7,46.99,6,106.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Palomar-Julian,SRA,PALOMAR-JULIAN,60,NORTH INLAND,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Pauma,SRA,PAUMA,54,NORTH INLAND,Supervisorial District 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lung Cancer,Hospitalization,2011,Poway,SRA,POWAY,15,NORTH INLAND,Supervisorial District 2,13,15.03,13.68,,,,,,,,,9,86.18,6,13.43,13.38,,,,,,,,,,,7,16.56,14.36,,,,,,,,,7,37.21,5,84.33,8,14.55,,,,,,,,,6,72.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
